wavelength(microns)	real_part(n)	imaginary_part(k)	standard_deviation(n)	standard_deviation(k)
11.08	1.609	0.145	0.010	0.025
11.10	1.609	0.139	0.010	0.024
11.12	1.609	0.134	0.010	0.023
11.14	1.607	0.129	0.010	0.022
11.16	1.605	0.125	0.010	0.022
11.18	1.602	0.120	0.010	0.021
11.20	1.600	0.118	0.010	0.021
11.22	1.598	0.114	0.010	0.020
11.24	1.594	0.112	0.010	0.020
11.26	1.593	0.109	0.010	0.019
11.28	1.589	0.107	0.010	0.019
11.30	1.587	0.106	0.010	0.018
11.32	1.584	0.104	0.010	0.018
11.34	1.582	0.104	0.010	0.018
11.36	1.581	0.103	0.010	0.019
11.38	1.579	0.102	0.010	0.018
11.40	1.579	0.101	0.010	0.018
11.42	1.578	0.099	0.010	0.018
11.44	1.576	0.097	0.010	0.018
11.46	1.574	0.096	0.010	0.017
11.48	1.574	0.095	0.010	0.017
11.50	1.572	0.093	0.010	0.017
11.52	1.571	0.093	0.010	0.018
11.54	1.571	0.090	0.010	0.016
11.56	1.569	0.089	0.010	0.017
11.58	1.568	0.086	0.010	0.016
11.60	1.564	0.085	0.010	0.016
11.62	1.564	0.085	0.010	0.016
11.64	1.561	0.084	0.010	0.016
11.66	1.562	0.084	0.010	0.016
11.68	1.560	0.082	0.010	0.016
11.70	1.559	0.082	0.010	0.016
11.72	1.558	0.081	0.010	0.016
11.74	1.558	0.080	0.010	0.016
11.76	1.557	0.079	0.010	0.016
11.78	1.558	0.077	0.010	0.016
11.80	1.555	0.075	0.010	0.015
11.82	1.555	0.075	0.020	0.015
11.84	1.553	0.073	0.020	0.015
11.86	1.553	0.073	0.020	0.015
11.88	1.552	0.070	0.020	0.014
11.90	1.551	0.070	0.020	0.014
11.92	1.549	0.070	0.020	0.014
11.94	1.551	0.070	0.020	0.014
11.96	1.551	0.070	0.020	0.014
11.98	1.563	0.069	0.020	0.014
12.00	1.561	0.047	0.020	0.014
12.02	1.546	0.046	0.020	0.014
12.04	1.543	0.046	0.020	0.014
12.06	1.537	0.047	0.020	0.014
12.08	1.537	0.046	0.020	0.014
12.10	1.531	0.045	0.020	0.014
12.12	1.529	0.046	0.020	0.014
12.14	1.526	0.046	0.020	0.014
12.16	1.525	0.046	0.020	0.014
12.18	1.522	0.045	0.020	0.014
12.20	1.520	0.045	0.020	0.014
12.22	1.516	0.045	0.020	0.014
12.24	1.515	0.046	0.020	0.014
12.26	1.512	0.046	0.020	0.014
12.28	1.510	0.047	0.020	0.014
12.30	1.507	0.048	0.020	0.015
12.32	1.506	0.049	0.020	0.015
12.34	1.504	0.050	0.020	0.016
12.36	1.502	0.052	0.020	0.016
12.38	1.501	0.054	0.030	0.016
12.40	1.500	0.055	0.020	0.016
12.42	1.499	0.058	0.030	0.017
12.44	1.501	0.059	0.030	0.019
12.46	1.500	0.060	0.020	0.019
12.48	1.501	0.061	0.020	0.018
12.50	1.501	0.062	0.020	0.018
12.52	1.502	0.062	0.020	0.018
12.54	1.502	0.063	0.020	0.018
12.56	1.503	0.063	0.020	0.018
12.58	1.503	0.063	0.020	0.018
12.60	1.505	0.063	0.020	0.018
12.62	1.505	0.062	0.020	0.018
12.64	1.506	0.061	0.020	0.018
12.66	1.505	0.060	0.020	0.018
12.68	1.505	0.060	0.020	0.018
12.70	1.505	0.060	0.030	0.018
12.72	1.506	0.059	0.030	0.018
12.74	1.505	0.058	0.030	0.018
12.76	1.505	0.058	0.030	0.018
12.78	1.504	0.058	0.030	0.018
12.80	1.505	0.057	0.030	0.020
12.82	1.503	0.057	0.030	0.020
12.84	1.505	0.058	0.020	0.020
12.86	1.505	0.057	0.020	0.018
12.88	1.506	0.057	0.020	0.018
12.90	1.505	0.057	0.020	0.018
12.92	1.508	0.057	0.020	0.018
12.94	1.508	0.056	0.030	0.018
12.96	1.511	0.055	0.020	0.018
12.98	1.510	0.054	0.030	0.018
13.00	1.514	0.053	0.030	0.017
13.02	1.513	0.052	0.030	0.018
13.04	1.526	0.051	0.030	0.017
13.06	1.524	0.029	0.030	0.017
13.08	1.510	0.029	0.030	0.017
13.10	1.508	0.028	0.030	0.018
13.12	1.502	0.029	0.030	0.018
13.14	1.502	0.029	0.030	0.018
13.16	1.499	0.029	0.030	0.018
13.18	1.499	0.029	0.030	0.018
13.20	1.496	0.028	0.030	0.018
13.22	1.495	0.028	0.030	0.018
13.24	1.493	0.028	0.030	0.018
13.26	1.492	0.028	0.030	0.018
