wavelength(microns)	real_part(n)	imaginary_part(k)	standard_deviation(n)	standard_deviation(k)
11.00	1.549	0.063	0.006	0.005
11.02	1.548	0.061	0.007	0.004
11.04	1.547	0.060	0.006	0.004
11.06	1.547	0.059	0.006	0.004
11.08	1.546	0.055	0.007	0.004
11.10	1.543	0.053	0.006	0.003
11.12	1.540	0.051	0.006	0.004
11.14	1.537	0.050	0.007	0.003
11.16	1.533	0.047	0.005	0.003
11.18	1.527	0.049	0.006	0.002
11.20	1.526	0.049	0.005	0.002
11.22	1.518	0.049	0.005	0.002
11.24	1.513	0.055	0.006	0.002
11.26	1.509	0.060	0.005	0.001
11.28	1.507	0.068	0.005	0.002
11.30	1.507	0.076	0.005	0.001
11.32	1.511	0.084	0.004	0.001
11.34	1.515	0.090	0.003	0.001
11.36	1.523	0.096	0.003	0.002
11.38	1.530	0.098	0.004	0.002
11.40	1.541	0.100	0.004	0.002
11.42	1.548	0.096	0.004	0.002
11.44	1.557	0.095	0.004	0.002
11.46	1.565	0.087	0.004	0.002
11.48	1.569	0.081	0.004	0.002
11.50	1.574	0.072	0.004	0.003
11.52	1.574	0.063	0.004	0.002
11.54	1.574	0.056	0.004	0.003
11.56	1.572	0.047	0.005	0.002
11.58	1.567	0.042	0.004	0.002
11.60	1.564	0.038	0.005	0.002
11.62	1.560	0.034	0.005	0.001
11.64	1.555	0.032	0.005	0.001
11.66	1.552	0.032	0.005	0.001
11.68	1.552	0.030	0.004	0.001
11.70	1.548	0.027	0.005	0.001
11.72	1.546	0.027	0.004	0.001
11.74	1.543	0.025	0.003	0.001
11.76	1.541	0.026	0.003	0.001
11.78	1.541	0.025	0.004	0.001
11.80	1.539	0.023	0.004	0.001
11.82	1.537	0.022	0.004	0.001
11.84	1.536	0.021	0.003	0.001
11.86	1.532	0.019	0.003	0.001
11.88	1.530	0.021	0.003	0.001
11.90	1.530	0.020	0.003	0.001
11.92	1.529	0.018	0.003	0.001
11.94	1.525	0.016	0.003	0.001
11.96	1.522	0.019	0.003	0.001
11.98	1.524	0.019	0.003	0.001
12.00	1.522	0.018	0.002	0.001
12.02	1.522	0.017	0.003	0.001
12.04	1.520	0.016	0.002	0.001
12.06	1.519	0.015	0.002	0.001
12.08	1.518	0.014	0.002	0.001
12.10	1.516	0.013	0.002	0.001
12.12	1.514	0.012	0.002	0.001
12.14	1.512	0.011	0.002	0.001
12.16	1.510	0.010	0.002	0.001
12.18	1.507	0.009	0.002	0.001
12.20	1.503	0.009	0.002	0.001
12.22	1.500	0.012	0.002	0.001
12.24	1.501	0.011	0.002	0.001
12.26	1.495	0.010	0.002	0.001
12.28	1.494	0.014	0.002	0.001
12.30	1.492	0.013	0.002	0.001
12.32	1.489	0.017	0.002	0.001
12.34	1.489	0.017	0.002	0.001
12.36	1.486	0.018	0.002	0.001
12.38	1.482	0.022	0.002	0.001
12.40	1.484	0.027	0.002	0.001
12.42	1.484	0.027	0.002	0.001
12.44	1.484	0.032	0.001	0.001
12.46	1.485	0.032	0.002	0.001
12.48	1.485	0.037	0.001	0.001
12.50	1.491	0.037	0.002	0.001
12.52	1.490	0.037	0.001	0.001
12.54	1.493	0.037	0.001	0.001
12.56	1.493	0.037	0.001	0.001
12.58	1.495	0.037	0.001	0.001
12.60	1.495	0.037	0.001	0.001
12.62	1.497	0.037	0.001	0.001
12.64	1.499	0.037	0.001	0.001
12.66	1.500	0.032	0.001	0.001
12.68	1.496	0.032	0.001	0.001
12.70	1.498	0.032	0.001	0.001
12.72	1.495	0.032	0.001	0.001
12.74	1.497	0.032	0.001	0.001
12.76	1.493	0.032	0.001	0.001
12.78	1.495	0.037	0.001	0.001
12.80	1.498	0.037	0.001	0.001
12.82	1.502	0.037	0.001	0.001
12.84	1.503	0.032	0.001	0.001
12.86	1.501	0.032	0.001	0.001
12.88	1.502	0.032	0.001	0.001
12.90	1.505	0.032	0.001	0.001
12.92	1.505	0.027	0.001	0.001
12.94	1.503	0.027	0.001	0.001
12.96	1.505	0.027	0.001	0.001
12.98	1.506	0.022	0.001	0.001
13.00	1.502	0.022	0.001	0.001
13.02	1.505	0.022	0.001	0.001
13.04	1.503	0.017	0.001	0.001
13.06	1.500	0.017	0.001	0.001
13.08	1.499	0.017	0.001	0.001
13.10	1.498	0.017	0.001	0.001
13.12	1.497	0.017	0.001	0.001
13.14	1.500	0.017	0.001	0.001
13.16	1.499	0.012	0.001	0.001
13.18	1.495	0.012	0.001	0.001
13.20	1.494	0.012	0.001	0.001
13.22	1.493	0.012	0.001	0.001
13.24	1.492	0.012	0.001	0.001
13.26	1.491	0.012	0.001	0.001
13.28	1.490	0.012	0.001	0.001
13.30	1.489	0.012	0.001	0.001
13.32	1.488	0.012	0.002	0.001
13.34	1.488	0.012	0.002	0.001
13.36	1.487	0.013	0.002	0.001
13.38	1.490	0.013	0.002	0.001
13.40	1.488	0.008	0.002	0.001
13.42	1.485	0.010	0.002	0.001
13.44	1.485	0.010	0.002	0.001
13.46	1.484	0.010	0.002	0.001
13.48	1.484	0.010	0.001	0.001
13.50	1.483	0.010	0.001	0.001
13.52	1.483	0.010	0.001	0.001
13.54	1.484	0.010	0.001	0.001
13.56	1.483	0.008	0.001	0.001
13.58	1.483	0.008	0.001	0.001
13.60	1.482	0.005	0.002	0.001
13.62	1.479	0.005	0.001	0.001
13.64	1.479	0.005	0.001	0.001
13.66	1.477	0.005	0.001	0.001
13.68	1.476	0.005	0.001	0.001
13.70	1.474	0.005	0.001	0.001
13.72	1.473	0.005	0.002	0.001
13.74	1.472	0.006	0.001	0.002
13.76	1.472	0.006	0.001	0.002
13.78	1.470	0.006	0.001	0.002
13.80	1.469	0.006	0.001	0.002
13.82	1.467	0.007	0.001	0.002
13.84	1.467	0.010	0.001	0.001
13.86	1.468	0.010	0.001	0.002
13.88	1.468	0.010	0.002	0.002
13.90	1.468	0.010	0.001	0.002
13.92	1.468	0.010	0.000	0.002
13.94	1.467	0.010	0.001	0.002
13.96	1.467	0.010	0.001	0.001
13.98	1.467	0.010	0.001	0.001
14.00	1.466	0.010	0.001	0.001
14.02	1.466	0.010	0.000	0.002
14.04	1.466	0.010	0.001	0.001
14.06	1.465	0.010	0.002	0.001
14.08	1.465	0.010	0.002	0.001
14.10	1.465	0.010	0.002	0.001
14.12	1.464	0.010	0.003	0.001
14.14	1.464	0.010	0.003	0.003
14.16	1.463	0.010	0.002	0.003
14.18	1.463	0.010	0.002	0.004
14.20	1.463	0.010	0.001	0.004
14.22	1.462	0.010	0.002	0.003
14.24	1.462	0.010	0.002	0.005
14.26	1.461	0.010	0.001	0.004
14.28	1.461	0.010	0.002	0.004
14.30	1.461	0.010	0.002	0.005
14.32	1.460	0.010	0.002	0.005
14.34	1.460	0.010	0.002	0.005
14.36	1.460	0.010	0.002	0.006
14.38	1.459	0.010	0.001	0.006
14.40	1.459	0.010	0.002	0.006
14.42	1.458	0.010	0.002	0.007
14.44	1.458	0.010	0.002	0.007
14.46	1.458	0.010	0.002	0.005
14.48	1.457	0.010	0.002	0.005
14.50	1.457	0.010	0.002	0.005
14.52	1.457	0.010	0.001	0.005
14.54	1.456	0.010	0.002	0.010
14.56	1.456	0.010	0.002	0.011
14.58	1.456	0.010	0.003	0.005
14.60	1.455	0.010	0.003	0.004
14.62	1.455	0.010	0.004	0.004
14.64	1.455	0.010	0.004	0.004
14.66	1.454	0.010	0.005	0.004
14.68	1.454	0.010	0.004	0.004
14.70	1.454	0.010	0.006	0.005
